837.255920 425.271545     7514.186035 8110.128418     8143.131348 7333.855469     
838.520508 424.629181     7485.949707 8177.237793     8214.119141 7309.756348     
839.791443 423.994293     7457.396484 8243.975586     8284.744141 7285.320801     
841.068665 423.366852     7428.529297 8310.339844     8355.005859 7260.552246     
842.352051 422.746887     7399.352539 8376.331055     8424.903320 7235.454102     
843.641602 422.134430     7369.868652 8441.946289     8494.434570 7210.029785     
844.937195 421.529480     7340.081055 8507.186523     8563.600586 7184.282715     
846.238770 420.932037     7309.993652 8572.050781     8632.399414 7158.215820     
847.546326 420.342133     7279.608887 8636.538086     8700.831055 7131.833496     
848.859741 419.759796     7248.930664 8700.647461     8768.894531 7105.137695     
850.179016 419.185028     7217.961914 8764.377930     8836.587891 7078.132324     
851.503967 418.617828     7186.705566 8827.729492     8903.912109 7050.820801     
852.834656 418.058228     7155.165039 8890.702148     8970.866211 7023.206055     
854.170959 417.506226     7123.344238 8953.293945     9037.449219 6995.291016     
855.512817 416.961853     7091.245117 9015.504883     9103.661133 6967.079102     
856.860168 416.425110     7058.871094 9077.334961     9169.500977 6938.574219     
858.212952 415.895996     7026.225586 9138.783203     9234.967773 6909.778320     
859.571106 415.374512     6993.311035 9199.847656     9300.061523 6880.694824     
860.934570 414.860687     6960.130859 9260.530273     9364.782227 6851.326660     
862.303284 414.354553     6926.688477 9320.829102     9429.128906 6821.677246     
863.677246 413.856079     6892.986816 9380.744141     9493.100586 6791.749023     
865.056274 413.365295     6859.028320 9440.274414     9556.697266 6761.545410     
866.440430 412.882202     6824.815918 9499.419922     9619.918945 6731.069336     
867.829529 412.406799     6790.353027 9558.180664     9682.764648 6700.323242     
869.223633 411.939117     6755.642090 9616.556641     9745.234375 6669.310547     
870.622620 411.479126     6720.686035 9674.546875     9807.327148 6638.034180     
872.026489 411.026855     6685.487305 9732.150391     9869.042969 6606.496582     
873.435120 410.582336     6650.049316 9789.367188     9930.381836 6574.700684     
874.848511 410.145569     6614.374512 9846.198242     9991.343750 6542.649414     
876.266602 409.716522     6578.466309 9902.641602     10051.927734 6510.345703     
877.689270 409.295227     6542.327148 9958.698242     10112.133789 6477.791992     
879.116516 408.881683     6505.959473 10014.367188     10171.960938 6444.990723     
880.548279 408.475891     6469.366211 10069.649414     10231.410156 6411.945312     
881.984497 408.077850     6432.549805 10124.541992     10290.480469 6378.658203     
883.425110 407.687561     6395.513184 10179.046875     10349.171875 6345.131836     
884.870117 407.305023     6358.259277 10233.164062     10407.484375 6311.368652     
886.319336 406.930267     6320.790527 10286.892578     10465.416992 6277.371582     
887.772827 406.563263     6283.108887 10340.232422     10522.970703 6243.143555     
889.230591 406.204041     6245.217773 10393.183594     10580.144531 6208.686523     
890.692444 405.852600     6207.119629 10445.746094     10636.938477 6174.003418     
892.158386 405.508942     6168.816406 10497.918945     10693.351562 6139.097168     
893.628357 405.173065     6130.311523 10549.703125     10749.384766 6103.969238     
895.102356 404.845001     6091.606445 10601.097656     10805.038086 6068.623047     
896.580322 404.524719     6052.704590 10652.103516     10860.310547 6033.060059     
898.062134 404.212219     6013.607910 10702.719727     10915.203125 5997.283691     
899.547852 403.907501     5974.319336 10752.946289     10969.714844 5961.295898     
901.037292 403.610596     5934.840820 10802.783203     11023.845703 5925.099609     
902.530518 403.321472     5895.175293 10852.230469     11077.595703 5888.696289     
904.027405 403.040131     5855.324707 10901.288086     11130.964844 5852.089355     
905.527954 402.766602     5815.291992 10949.956055     11183.953125 5815.280273     
907.032166 402.500854     5775.078613 10998.233398     11236.560547 5778.271973     
908.539856 402.242889     5734.687988 11046.121094     11288.787109 5741.066406     
910.051086 401.992737     5694.121582 11093.619141     11340.632812 5703.666016     
911.565796 401.750366     5653.382324 11140.727539     11392.097656 5666.073242     
913.083923 401.515778     5612.472168 11187.446289     11443.181641 5628.290039     
914.605408 401.289001     5571.393066 11233.776367     11493.884766 5590.318848     
916.130188 401.070007     5530.147949 11279.716797     11544.207031 5552.162109     
917.658264 400.858795     5488.738770 11325.267578     11594.148438 5513.821777     
919.189636 400.655396     5447.167480 11370.429688     11643.708008 5475.299805     
920.724121 400.459778     5405.436523 11415.202148     11692.886719 5436.598633     
922.261780 400.271942     5363.548340 11459.584961     11741.684570 5397.720703     
923.802612 400.091888     5321.504883 11503.578125     11790.101562 5358.667969     
925.346436 399.919617     5279.308594 11547.182617     11838.137695 5319.442383     
926.893311 399.755127     5236.961426 11590.397461     11885.792969 5280.045898     
928.443176 399.598389     5194.465820 11633.223633     11933.067383 5240.480957     
929.995911 399.449432     5151.823242 11675.660156     11979.961914 5200.749512     
931.551575 399.308258     5109.036133 11717.708008     12026.475586 5160.854004     
933.110107 399.174866     5066.106445 11759.367188     12072.608398 5120.795898     
934.671387 399.049255     5023.036621 11800.637695     12118.360352 5080.577637     
936.235474 398.931396     4979.828613 11841.519531     12163.732422 5040.201172     
937.802246 398.821320     4936.484375 11882.012695     12208.723633 4999.668457     
939.371704 398.718994     4893.006348 11922.117188     12253.334961 4958.981445     
940.943848 398.624451     4849.395996 11961.833984     12297.566406 4918.142090     
942.518555 398.537659     4805.655273 12001.162109     12341.416992 4877.152344     
944.095825 398.458618     4761.786621 12040.102539     12384.887695 4836.014160     
945.675659 398.387329     4717.791992 12078.655273     12427.978516 4794.729492     
947.257996 398.323792     4673.672852 12116.821289     12470.690430 4753.300293     
948.842712 398.268005     4629.431641 12154.599609     12513.022461 4711.729004     
950.429871 398.219971     4585.070312 12191.991211     12554.975586 4670.016602     
952.019409 398.179688     4540.590820 12228.995117     12596.548828 4628.165527     
953.611267 398.147156     4495.994629 12265.612305     12637.743164 4586.177734     
955.205444 398.122345     4451.284180 12301.842773     12678.557617 4544.055176     
956.801880 398.105286     4406.460938 12337.686523     12718.993164 4501.799316     
958.400452 398.095947     4361.527344 12373.143555     12759.049805 4459.412109     
960.001221 398.094330     4316.484863 12408.213867     12798.727539 4416.895020     
961.604187 398.100433     4271.335449 12442.898438     12838.026367 4374.250488     
963.209167 398.114227     4226.080566 12477.196289     12876.946289 4331.479980     
964.816284 398.135742     4180.722656 12511.108398     12915.488281 4288.585449     
966.425415 398.164978     4135.263184 12544.635742     12953.651367 4245.568848     
968.036499 398.201904     4089.704102 12577.778320     12991.436523 4202.431641     
969.649536 398.246552     4044.047363 12610.535156     13028.843750 4159.175293     
971.264526 398.298889     3998.294678 12642.907227     13065.874023 4115.802246     
972.881409 398.358917     3952.447754 12674.894531     13102.526367 4072.313965     
974.500122 398.426636     3906.508545 12706.497070     13138.801758 4028.712402     
976.120667 398.502045     3860.478760 12737.714844     13174.699219 3984.998779     
977.742981 398.585144     3814.359863 12768.548828     13210.219727 3941.175293     
979.367004 398.675934     3768.153809 12798.999023     13245.362305 3897.243164     
980.992798 398.774384     3721.862305 12829.065430     13280.127930 3853.204590     
982.620239 398.880524     3675.487305 12858.749023     13314.516602 3809.060791     
984.249329 398.994324     3629.030273 12888.048828     13348.529297 3764.813721     
985.880005 399.115784     3582.492920 12916.965820     13382.165039 3720.464844     
987.512268 399.244873     3535.876953 12945.500000     13415.424805 3676.015869     
989.146057 399.381622     3489.184326 12973.651367     13448.307617 3631.468750     
990.781311 399.526001     3442.416504 13001.419922     13480.814453 3586.824707     
992.418091 399.678040     3395.575195 13028.805664     13512.947266 3542.085693     
994.056335 399.837708     3348.662109 13055.809570     13544.704102 3497.253174     
995.695984 400.005035     3301.678955 13082.431641     13576.084961 3452.328857     
997.336975 400.179993     3254.627197 13108.672852     13607.090820 3407.313965     
998.979309 400.362579     3207.508301 13134.533203     13637.721680 3362.210693     
